"id","code","name","calories","protein","carbohydrates","fats","total_sugars","cholesterol","sodium","dietary_fiber","iron","calcium"
3293,63139030,"אפרסמון, עם קליפה בלי גביע",58.79999924,0.487199992,15.61559963,0.159600005,10.5252,0,0.839999974,3.023999929,0.126000002,6.71999979
3294,63141010,"אננס, חי",50,0.540000021,11.72000027,0.119999997,9.85,0,1,1.399999976,0.289999992,13
3295,63141030,"אננס, עם חלקים שאינם ראויים לאכילה",26,0.280800015,6.822400093,0.062399998,5.122,0,0.519999981,0.727999985,0.150800005,6.760000229
3296,63141120,"אננס, מבושל או משומר, ללא תוספת סוכר, במים",32,0.430000007,7.5,0.090000004,7.5,0,1,0.800000012,0.400000006,15
3297,63141130,"אננס, מבושל או משומר, בסירופ כבד",78,0.349999994,19.39999962,0.109999999,16.9,0,1,0.800000012,0.379999995,14
3298,63141140,"אננס, מבושל או משומר, בסירופ קל",52,0.360000014,12.64999962,0.119999997,12.65,0,1,0.800000012,0.389999986,14
3299,63141150,"אננס, מבושל או משומר, ללא נוזלים",60,0.50999999,14.26000023,0.109999999,14.26,0,1,1.299999952,0.280000001,16
3300,63141170,"אננס, מבושל או משומר, במיץ",60,0.419999987,14.89999962,0.079999998,14.45,0,1,0.800000012,0.280000001,14
3301,63143010,"שזיף, חי",46,0.699999988,11.42000008,0.280000001,9.92,0,0,1.399999976,0.170000002,6
3302,63143030,"שזיף, מבושל או משומר, עם גלעין",38.95000076,0.370499998,10.47850037,0.0095,9.595,0,0.949999988,0.855000019,0.151999995,6.650000095
3303,63143040,"שזיף, עם גלעין",43.24000168,0.657999992,10.73480034,0.263200015,9.3248,0,0,1.315999985,0.159799993,5.639999866
3304,63143120,"שזיף, מבושל או משומר, ללא תוספת סוכר במים",41,0.389999986,10.13000011,0.01,10.1,0,1,0.899999976,0.159999996,7
3305,63143140,"שזיף, מבושל או משומר, בסירופ קל",63,0.370000005,15.38000011,0.100000001,15.35,0,20,0.899999976,0.860000014,9
3306,63143150,"שזיף, מבושל או משומר, ללא נוזלים",89,0.439999998,21.62000084,0.140000001,21.58,0,19,1.5,0.839999974,10
3307,63143170,"שזיף, מבושל או משומר, במיץ",58,0.50999999,14.25,0.02,14.22,0,1,0.899999976,0.340000004,10
3308,63145010,"רימון, חי, כראוי לאכילה",83,1.669999957,14.69999981,1.169999957,13.67,0,3,4,0.300000012,10
3309,63145020,"מיץ רימונים",44,0.200000003,11,0,10.7,0,1,0,0.085000001,9.347000122
3310,63145030,"רימון, חי, עם קליפה וגרעינים",46.47999954,0.935199976,10.47200012,0.655200005,7.6552,0,1.679999948,2.24000001,0.167999998,5.599999905
3312,63146018,"חבוש, מבושל בתוספת סוכר ומים",66.97039795,0.22305283,17.6217804,0.055763207,9.073643684,0,5.384382248,1.059500933,0.395615697,9.215476036
3313,63146020,"חבוש, עם קליפה וגרעינים",34.77000046,0.244000003,8.199999809,0.061000001,"",0,2.440000057,1.159000039,0.426999986,6.710000038
3315,63147010,"רוברב, ריבס, טרי",21,0.899999976,2.74000001,0.200000003,1.1,0,4,1.799999952,0.219999999,86
3316,63147030,"רוברב, ריבס, עם חלקים שאינם ראויים לאכילה",15.75,0.675000012,3.404999971,0.150000006,0.825,0,3,1.350000024,0.165000007,64.5
3317,63147120,"רוברב, ריבס, מבושל/משומר/קפוא, ללא תוספת סוכר",21,0.899999976,2.74000001,0.200000003,1.1,0,4,1.799999952,0.219999999,82
3318,63147140,"רוברב, ריבס, מבושל או משומר, בסירופ קל",92,0.439999998,21.95999908,0.090000004,20.2,0,2,1.5,0.239999995,157
3319,63147150,"רוברב, ריבס, מבושל או משומר, ללא נוזלים",116,0.389999986,29.20000076,0.050000001,28.7,0,1,2,0.209999993,138
3321,63148510,"אנונה, עם קליפה וגרעינים",48.75,1.020499945,11.51150036,0.442000002,8.3655,0,4.550000191,1.950000048,0.175500005,6.5
3322,63149010,"אבטיח, חי",30,0.610000014,7.150000095,0.150000006,6.2,0,1,0.400000006,0.239999995,7
3323,63149020,"אבטיח, כבוש בסוכר",101.987999,1.090000033,25.75399971,0.068000004,25.8,"",1.768000007,1.225999951,0.462000012,22.43000031
3324,63149030,"אבטיח, עם קליפה וגרעינים",15.60000038,0.317200005,3.926000118,0.078000002,3.224,0,0.519999981,0.208000004,0.124799997,3.640000105
3325,63201010,"פטל שחור, Blackberry, טרי",43,1.389999986,4.309999943,0.49000001,4.88,0,1,5.300000191,0.620000005,29
3326,63201600,"פטל שחור, קפוא, לא ממותק",64,1.179999948,10.67000008,0.430000007,10.67,0,1,5,0.800000012,29
3327,63203010,"אוכמניות, חיות",57,0.74000001,12.09000015,0.330000013,9.96,0,1,2.400000095,0.280000001,6
3328,63203120,"אוכמניות, מבושלות או משומרות, ללא תוספת סוכר, במים",38,0.5,8.109999657,0.219999999,6.67,0,2,1.600000024,0.189999998,5
3329,63203130,"אוכמניות, מבושלות או משומרות, בסירופ כבד",88,0.649999976,20.45999908,0.330000013,20.46,0,3,1.600000024,0.330000013,5
3330,63203550,"אוכמניות, קפואות, עם תוספת סוכר",85,0.400000006,19.75,0.129999995,19.72,0,1,2.200000048,0.389999986,6
3331,63203600,"אוכמניות, קפואות, לא ממותקות",51,0.419999987,9.470000267,0.639999986,8.45,0,1,2.700000048,0.180000007,8
3332,63203700,"אוכמניות, מילוי מוכן לפאי",181,0.409999996,41.77999878,0.200000003,37.75,0,12,2.599999905,0.800000012,27
3334,63217010,"תות עץ, חי",43,1.440000057,8.100000381,0.389999986,8.1,0,10,1.700000048,1.850000024,39
3336,63219120,"פטל אדום, מבושל או משומר, ללא תוספת סוכר, במים",35,0.800000012,3.599999905,0.439999998,2.96,0,2,4.400000095,0.460000008,17
3337,63219610,"פטל אדום, קפוא, ללא תוספת סוכר",52,1.200000048,5.440000057,0.649999976,4.42,0,1,6.5,0.689999998,24
3338,63219620,"פטל אדום, קפוא, עם סוכר",103,0.699999988,21.76000023,0.159999996,21.76,0,1,4.400000095,0.649999976,15
3339,63223020,"תות שדה, חי",32,0.670000017,5.679999828,0.300000012,4.89,0,1,2,0.409999996,16
3340,63223030,"תות שדה, חי, עם סוכר",50,0.639999986,10.39999962,0.280000001,9.64,0,1,1.899999976,0.389999986,15
3341,63223040,"תות שדה, עם גבעול",30.07999992,0.629800022,7.219200134,0.282000005,4.5966,0,0.939999998,1.879999995,0.385399997,15.03999996
3342,63223120,"תות שדה, מבושל או משומר, ללא תוספת סוכר, במים",21,0.449999988,3.849999905,0.200000003,3.28,0,2,1.299999952,0.280000001,12
3343,63223130,"תות שדה, מבושל או משומר, בסירופ",92,0.560000002,21.82999992,0.25999999,21.83,0,4,1.700000048,0.49000001,13
3344,63223610,"תות שדה, קפוא, ללא תוספת סוכר",35,0.430000007,7.03000021,0.109999999,4.56,0,2,2.099999905,0.75,16
3345,63223620,"תות שדה, קפוא, עם סוכר",87,0.519999981,21.55999947,0.140000001,21.31,0,2,1.899999976,0.529999971,11
3346,63311000,"פירות חיים, תערובת או קוקטייל, ללא פרי הדר",53,0.699999988,11.82999992,0.25999999,9.59,0,3,1.700000048,0.25999999,10
3347,63311050,"פירות חיים, תערובת או קוקטייל, כולל פרי הדר",52,0.75,11.26000023,0.230000004,9.54,0,2,1.899999976,0.230000004,16
3348,63311120,"פירות, קוקטייל, מבושלים או משומרים, ללא תוספת סוכר",32,0.419999987,7.510000229,0.050000001,7.51,0,4,1,0.25,5
3349,63311140,"פירות, קוקטייל, מבושלים או משומרים, בסירופ קל",57,0.400000006,13.93000031,0.07,13.93,0,6,1,0.289999992,6
3350,63311150,"פירות, קוקטייל, מבושלים או משומרים, ללא נוזלים",70,0.469999999,17.10000038,0.100000001,17.14,0,6,1.700000048,0.289999992,7
3351,63311170,"פירות, קוקטייל, מבושלים או משומרים, במיץ",46,0.460000008,10.85999966,0.01,10.86,0,4,1,0.209999993,8
3352,63401018,"סלט וולדורף על בסיס מיונז",141.0024567,1.593770504,9.898524284,10.5893116,8.859819412,3.383606672,203.8893433,1.946229577,0.439442635,19.26342964
3353,63401048,"סלט וולדורף על בסיס שמנת",127.9478302,1.697191,9.761797905,9.172519684,8.898859978,11.43659687,73.20626068,1.890208721,0.417078644,24.91392517
3354,63401060,"תפוח עץ, מסוכר",129,1.269999981,26.79000092,2.019999981,23.28,2,58,1.799999952,0.119999997,37
3355,63409018,"סלט אבוקדו",130.9805145,1.753896117,3.089025974,11.26055145,1.401039004,0,320.7532349,5.467370033,0.466850668,13.97240257
3357,63409020,"צ'טני",150,1.379999995,36.93000031,0.300000012,32.56,0,238,2.099999905,0.629999995,38
3358,63409028,"סלט אבוקדו עם ביצה",134.3912506,3.432038307,2.777729034,11.13745499,1.355294108,58.0136795,366.667572,4.607250214,0.579439163,19.6046505
3359,63409038,"ממרח אבוקדו, ביצים ומיונז",176.4887848,5.882130146,1.932107568,15.30845261,1.010358691,145.7129974,404.6053772,3.200448275,0.820807219,30.14826965
3360,63430100,"גלידת שרבט בטעם פירות, לא כולל פרי הדר, כולל בן & ג'ריס",87,1.200000048,19.20000076,0.100000001,17.48,0,4,1,0.189999998,5
3361,63430110,"גלידת שרבט פירות, בטעם פרי הדר",95,0.5,23.06999969,0,19.99,0,8,0.100000001,0.469999999,9
3362,63430119,"גלידה, שרבט פירות, נסטלה",132,0,31.10000038,0,26.1,"",11,"","",""
3363,63430129,"קרחון סורבה, 30% פרי, שייק פרי/אסקימו פרי, פלדמן, שטראוס",207,1,46.20000076,2,"",0,12,3.400000095,"",""
3365,63430149,"גלידה, שרבט בטעם פירות, 30% פרי, איילנד, פלדמן",89,0.100000001,21.29999924,0.400000006,21.3,"",7,"","",""
3371,64101019,"מיץ תפוחים, משקה סיידר הגליל",48,0.100000001,12,0,12,0,10,0.100000001,0.408361197,7.725752354
3373,64101039,"מיץ אגס קיווי, פריגת",53,0.300000012,12.12425041,0.367000014,12,0,3.900000095,0.200000003,0.269499987,21.39999962
3375,64101059,"מיץ רימונים, גניר, פריניב",48,1,10.5,0.300000012,10.5,0,3,0.086999997,0.086999997,9.597999573
3376,64104010,"מיץ תפוחים",46,0.100000001,11.10000038,0.129999995,9.62,0,4,0.200000003,0.119999997,8
3377,64104019,"מיץ תפוחים סחוט, פריגת",54,0.100000001,13.5,0,11,0,5,0.100000001,0.454765886,8.603678703
3379,64104039,"מיץ תפוחים צלול ,פרימור, פריניב",48,0.5,11.5,0,11.5,0,0,"",0.394697607,7.467251778
3380,64105400,"מיץ אוכמניות-קרנברי, לא ממותק",46,0.389999986,12.10000038,0.129999995,12.1,0,2,0.100000001,0.25,8
3381,64105410,"נקטר חמוציות כולל Ocean Spray",54,0,13.52000046,0.100000001,11.87,0,2,0,0.100000001,3
3382,64105419,"נקטר חמוציות דיאט",15,0,3.200000048,0,0,0,0,"",0.04851485,5.544554234
3384,64116020,"מיץ ענבים, ללא תוספת סוכר",60,0.370000005,14.56999969,0.129999995,14.2,0,5,0.200000003,0.25,11
3385,64116029,"מיץ ענבים, אדום/לבן,תירוש, כרמל מזרחי, מטיב",88,0.200000003,20.5,0,20.5,0,"",0.100000001,0.317468345,11.90506363
3387,64124020,"מיץ אננס, ללא תוספת סוכר",53,0.360000014,12.67000008,0.119999997,9.98,0,2,0.200000003,0.310000002,13
3388,64132020,"מיץ שזיפים, ללא תוספת סוכר",71,0.610000014,17.45,0.029999999,16.45,0,4,1,1.179999948,12
3389,64132030,"מיץ שזיפים, בתוספת סוכר",77,0.600000024,18.10000038,0.029999999,18.12,0,4,1,1.159999967,12
3390,64132500,"מיץ תות שדה",38,0.300000012,7.699999809,0.600000024,7.7,0,1,0.100000001,0.479999989,12
3391,64200109,"נקטר אגס/אפרסק/תפוזים, ספרינג",41.5,0,12,0,11.4,0,6,0.600000024,0.228,4.389999866
3393,64201029,"נקטר אננס, גת",49,0.200000003,12,0,12,0,0,0.100000001,0.305181354,12.79792786
3395,64201049,"נקטר תמרינדי",57,0.090000004,14.72999954,0.119999997,12.7,0,7,0.5,0.75,10
3396,64201059,"נקטר תפוחים דיאט",18,0,4.5,0,0,0,6,"",0.076237626,8.712871552
3397,64201069,"נקטר תפוח רימון פריגת",48,0,12,0,"","","","","",""
3399,64201509,"נקטר תות בננה,יפאורה,גניר,פרימור,פריגת,פריניב",48.5,0.100000001,12,0.100000001,11.3,0,15,0.720000029,0.271594852,11.49055195
3401,64203039,"נקטר תפוזים, פריגת, פרדס, גניר,פרימור",45,0.5,10,0,9.8,0,10,0.230000004,0.47568664,8.64884758
3404,64204019,"נקטר מנגו פריגת",44,0,11.10000038,0,10.8,0,8,0.257999986,0.308999985,14.59399986
3406,64205019,"נקטר אפרסק, גת,גניר,יפאורה.פרימור",49,0.200000003,12,0,"",0,8,0.600000024,0.18284519,4.811715603
3407,64213019,"נקטר אקזוטי פירות טרופיים, גניר, גת,פרימור",48,0.200000003,11.5,0,10.9,0,10,0.639999986,0.223419398,3.723656654
3408,64215010,"נקטר אגסים",60,0.109999999,15.15999985,0.01,15.16,0,4,0.600000024,0.25999999,5
3409,64215019,"נקטר אגסים, יפאורה",41,0,10,0,10,0,4,0.600000024,0.170000002,3.273999929
3410,64215029,"נקטר תפוחי עץ, גת, פרימור, פרדס, גניר",48,0,12,0,12,0,0,0.02,0.02,1.090000033
3414,64401000,"חומץ",21,0,0.930000007,0,0.4,0,5,0,0.200000003,7
3416,65101008,"סלט פירות, אגס, בננה, תפוז ותפוח, בתוספת סוכר",80.33333588,0.79743588,18.29179573,0.191794872,15.11128235,0,1.205128193,2.589743614,0.24333334,19
3418,65101028,"סלט פירות, אננס ומשמש משומרים, בננה ותפוז",57.5,0.749285698,12.80000019,0.135000005,11.65571404,0,1.214285731,1.914285779,0.247142851,23.2142849
3419,65101038,"סלט פירות, אגס, קיווי, תות שדה ותפוז, ללא תוספת סוכר",49.84999847,0.67750001,10.11400032,0.221000001,8.914999962,0,1,2.569999933,0.197999999,22.5
3421,65101058,"לפתן פירות, אפרסק, שזיפים ותפוחים, ללא תוספת סוכר",28.52053833,0.384408653,6.464735031,0.145910531,5.977656364,0,3.821504116,1.094448209,0.111321382,7.437381744
3422,65101068,"לפתן פירות,משמש,צימוקים,שזיפים ותפוחים בתוספת סוכר",92.39473724,0.84321624,22.56054878,0.157980636,18.72059631,0,6.092916965,2.060711622,0.513328254,18.41475487
3424,65101088,"לפתן פירות,אגס,ענבים,תפוחים ושזיפים, ללא תוספת סוכר",33.69342422,0.301732153,8.151983261,0.112125158,6.801638603,0,3.902029991,1.138014436,0.109424472,8.163531303
3426,67100009,"מחית לתינוקות בטעמי פירות שונים, פרינוק",75,0.400000006,17.70000076,0.300000012,"","",25,"","",""
3428,67100029,"מחית לתינוקות בננה תפוח, מטרנה",65,0.699999988,15.10000038,0.200000003,"","",0,"","",""
3435,67100099,"מחית לתינוקות בננה תפוח ודגנים, מטרנה",69,1,16,0.100000001,"","",0,"","",""
3439,67100139,"מחית לתינוקות סלט פירות/ פירות מעורבים, מטרנה",61,0.699999988,14.19999981,0.200000003,"","",0,"","",""
3443,67100179,"מחית לתינוקות תפוח ודגנים, מטרנה",48,0.5,11.19999981,0.100000001,"","",0,"","",""
3445,67100199,"מחית לתינוקות תפוח עץ, מטרנה",46,0.400000006,10.80000019,0.100000001,"","",0,"","",""
3448,71001030,"תפוח אדמה, חי, עם קליפה",51.75,1.25999999,11.78250027,0.075000003,0.8625,0,12,1.799999952,0.389999986,6.75
3449,71001040,"תפוח אדמה, חי, ללא קליפה",77,2.019999981,17.46999931,0.090000004,0.78,0,6,2.200000048,0.779999971,12
3450,71050000,"תפוחי אדמה, מיובשים, אבקה",354,8.340000153,74.56999969,0.409999996,3.36,0,104,6.599999905,1.210000038,27
3451,71050010,"תפוחי אדמה, פתיתים מיובשים",354,8.340000153,81.16999817,0.409999996,3.36,0,104,6.599999905,1.210000038,27
3452,71050100,"קמח/עמילן תפוחי אדמה, כולל גלעם",357,6.900000095,83.09999847,0.340000004,3.52,0,55,5.900000095,1.379999995,65
3453,71101000,"תפוחי אדמה, אפויים, קליפה לא נאכלה, עם מלח",92,1.950000048,19.88999939,0.100000001,1.69,0,287,1.5,0.349999994,5
3454,71101008,"תפוחי אדמה, אפויים ,ללא קליפה, עם רוטב סויה ושמן סויה",139.6301422,2.6434021,18.65426826,6.362971783,1.216173887,0,602.8084717,2.298610449,0.944603503,15.52082348
3455,71101108,"תפוחי אדמה, אפויים, בשמן סויה עם קליפה",160.9766998,2.752497196,20.86570358,6.803551674,1.298557162,0,307.4361877,2.441731453,1.201997876,16.64816856
3456,71101110,"תפוחי אדמה, אפויים, עם מלח, קליפה נאכלה, ללא תוספת שומן",92,2.480000019,18.79999924,0.129999995,1.17,0,277,2.200000048,1.080000043,15
3459,71103010,"תפוחי אדמה, מבושלים, ללא קליפה, עם מלח, ללא תוספת שומן",85,1.700000048,18.09000015,0.100000001,0.84,0,242,1.799999952,0.310000002,8
3460,71103018,"תפוחי אדמה, מבושלים,ללא קליפה,עם בצל מטוגן בקנולה, ללא שמן",106.9401169,1.868124127,18.63202858,2.17219758,2.056948185,0,219.1272278,2.142212629,0.34354493,14.25845718
3463,71103058,"תפוחי אדמה, מבושלים, ללא קליפה, עם פטריות ובצל עם שמן סויה",114.2988968,2.357778311,14.69939327,5.385402203,1.42343092,0,186.05867,2.077566624,0.739095211,12.09518242
